Sample #,Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Thorax W,Thorax X,Thorax Y,Thorax Z
1874,0.697934,-0.034019,-0.691837,0.181915,-0.696996,0.081881,0.708904,0.070339
1875,0.69388,-0.03319,-0.696461,0.179921,-0.696991,0.081992,0.708896,0.070339
1876,0.689379,-0.032505,-0.701407,0.178123,-0.697002,0.082041,0.708879,0.070342
1877,0.684425,-0.031725,-0.706717,0.176372,-0.697033,0.08204,0.708847,0.070359
1878,0.679607,-0.030736,-0.71189,0.174366,-0.697065,0.082013,0.708816,0.070388
1879,0.675274,-0.029758,-0.716564,0.172206,-0.69707,0.08195,0.708815,0.070418
1880,0.671125,-0.028799,-0.720984,0.17013,-0.69704,0.081853,0.708854,0.070442
1881,0.666606,-0.027508,-0.725679,0.168137,-0.696991,0.08176,0.708911,0.070464
1882,0.661677,-0.025794,-0.730707,0.166088,-0.696945,0.081697,0.70896,0.070489
1883,0.657026,-0.02394,-0.735486,0.16372,-0.69691,0.081644,0.708999,0.070509
1884,0.653333,-0.022081,-0.739471,0.160782,-0.696876,0.081544,0.709042,0.070525
1885,0.650346,-0.020116,-0.742866,0.157465,-0.69684,0.081367,0.709095,0.070553
1886,0.647003,-0.01815,-0.746457,0.154467,-0.6968,0.081158,0.709154,0.070594
1887,0.642884,-0.016275,-0.75054,0.152067,-0.696764,0.080984,0.709207,0.070615
1888,0.638516,-0.0144,-0.754727,0.149922,-0.696732,0.08086,0.709255,0.070601
1889,0.634335,-0.012499,-0.758692,0.147811,-0.696684,0.080756,0.709317,0.070561
1890,0.630332,-0.010641,-0.762445,0.145758,-0.696611,0.08062,0.709409,0.070517
1891,0.626387,-0.008847,-0.766094,0.14374,-0.696534,0.080418,0.709509,0.070502
1892,0.622579,-0.007012,-0.769598,0.141652,-0.696504,0.080205,0.709564,0.070485
1893,0.619016,-0.005134,-0.772866,0.139539,-0.696587,0.080175,0.709501,0.070328
1894,0.615724,-0.00336,-0.775865,0.137501,-0.696796,0.080475,0.7093,0.069953
1895,0.612781,-0.001712,-0.778546,0.13551,-0.696928,0.080733,0.709172,0.069623
1896,0.610231,-0.000189,-0.780865,0.133671,-0.696929,0.080706,0.709191,0.069465
1897,0.60799,0.001132,-0.782874,0.13212,-0.697165,0.081012,0.708966,0.069034
1898,0.605966,0.002335,-0.784678,0.130691,-0.697643,0.081708,0.708484,0.068327
1899,0.604069,0.003594,-0.786382,0.129193,-0.697946,0.082082,0.708189,0.067845
1900,0.602192,0.004951,-0.788068,0.127629,-0.698,0.082018,0.708162,0.067646
1901,0.600284,0.006338,-0.789761,0.126083,-0.697998,0.081846,0.708198,0.067496
1902,0.59843,0.007698,-0.791384,0.124634,-0.698024,0.081709,0.708205,0.06732
1903,0.596756,0.009031,-0.792838,0.123323,-0.698052,0.081595,0.708204,0.067172
1904,0.59524,0.010346,-0.794147,0.122119,-0.698083,0.08151,0.708192,0.06708
1905,0.593689,0.011655,-0.795467,0.120949,-0.698148,0.081481,0.708139,0.067008
1906,0.591943,0.01298,-0.796926,0.119766,-0.69827,0.081539,0.708021,0.066902
1907,0.590105,0.014301,-0.798449,0.118537,-0.698412,0.081651,0.70788,0.06678
1908,0.588345,0.015628,-0.799924,0.117166,-0.698401,0.081539,0.7079,0.066822
1909,0.586515,0.016963,-0.801453,0.1157,-0.698001,0.080759,0.708337,0.067314
1910,0.584405,0.018138,-0.80315,0.11442,-0.697311,0.079431,0.709083,0.068181
1911,0.582153,0.018976,-0.804897,0.113485,-0.696837,0.078416,0.709595,0.068872
1912,0.579994,0.019568,-0.806541,0.112761,-0.696781,0.078122,0.709656,0.069145
1913,0.577887,0.020312,-0.808137,0.112021,-0.696885,0.078185,0.709541,0.069209
1914,0.575718,0.021516,-0.809764,0.11121,-0.696943,0.078275,0.709473,0.069216
1915,0.573538,0.02297,-0.811372,0.110463,-0.696915,0.078328,0.709497,0.069196
1916,0.571484,0.024205,-0.812864,0.109871,-0.696811,0.078344,0.7096,0.069174
1917,0.569674,0.025082,-0.814177,0.109353,-0.696683,0.078332,0.709727,0.069173
1918,0.568127,0.025823,-0.815314,0.108754,-0.696596,0.078339,0.70981,0.069184
1919,0.566697,0.026536,-0.816372,0.108105,-0.696575,0.078383,0.709829,0.069153
1920,0.565204,0.027145,-0.817456,0.107582,-0.696605,0.07844,0.709802,0.069064
1921,0.563579,0.027609,-0.818607,0.107233,-0.69667,0.078504,0.709741,0.068958
1922,0.561869,0.027951,-0.819803,0.10698,-0.696753,0.078569,0.70966,0.06888
1923,0.560148,0.028198,-0.820998,0.106772,-0.696815,0.078614,0.709598,0.068842
1924,0.55845,0.028398,-0.822167,0.106624,-0.696832,0.078616,0.709582,0.068831
1925,0.556831,0.028583,-0.823267,0.106556,-0.69682,0.078563,0.709602,0.068816
1926,0.555373,0.028737,-0.824246,0.106555,-0.696787,0.078478,0.709647,0.068776
1927,0.554105,0.028861,-0.82509,0.106587,-0.696724,0.07842,0.70972,0.068727
1928,0.553021,0.028986,-0.825808,0.106624,-0.696643,0.078391,0.709805,0.068697
1929,0.55207,0.029096,-0.826434,0.106676,-0.696559,0.078346,0.709894,0.068682
1930,0.551163,0.029157,-0.827025,0.106766,-0.696485,0.078258,0.709979,0.068659
1931,0.55024,0.029156,-0.827624,0.10688,-0.696438,0.07814,0.710042,0.068613
1932,0.549288,0.029106,-0.828245,0.106987,-0.696397,0.078036,0.710102,0.068534
1933,0.548314,0.02909,-0.828885,0.107026,-0.696346,0.077977,0.710169,0.068425
1934,0.547339,0.029218,-0.829539,0.10692,-0.696297,0.07795,0.710232,0.068301
1935,0.546391,0.029504,-0.830187,0.106661,-0.696241,0.077911,0.710302,0.068183
1936,0.545459,0.029859,-0.830827,0.106345,-0.696177,0.077813,0.710382,0.068116
1937,0.544447,0.030186,-0.831512,0.106087,-0.696122,0.077642,0.710456,0.068107
1938,0.543284,0.030442,-0.832284,0.105919,-0.696069,0.077436,0.71053,0.068103
1939,0.542037,0.030664,-0.833112,0.10574,-0.696015,0.077253,0.710607,0.068062
1940,0.54079,0.030911,-0.833953,0.10542,-0.695976,0.077122,0.710666,0.067995
1941,0.5395,0.031183,-0.834831,0.104994,-0.695967,0.077011,0.710693,0.06794
1942,0.53802,0.031466,-0.835825,0.1046,-0.695986,0.076891,0.710688,0.067923
1943,0.536256,0.031801,-0.836986,0.104266,-0.696032,0.076776,0.710654,0.06794
1944,0.534324,0.032218,-0.838249,0.103916,-0.696082,0.076678,0.710613,0.067972
1945,0.532487,0.032593,-0.839445,0.103574,-0.696101,0.076577,0.710602,0.068001
1946,0.530893,0.032718,-0.840467,0.103424,-0.696077,0.076434,0.71064,0.068008
1947,0.529409,0.032846,-0.841407,0.103352,-0.696036,0.07625,0.710699,0.068014
1948,0.527778,0.033772,-0.842466,0.102767,-0.696015,0.076051,0.710738,0.068047
1949,0.525916,0.035826,-0.843712,0.101384,-0.696017,0.075848,0.710755,0.068079
1950,0.523953,0.03832,-0.845025,0.099692,-0.696015,0.075633,0.71078,0.068082
1951,0.522034,0.040481,-0.846277,0.098267,-0.696002,0.075409,0.710817,0.068064
1952,-0.520159,-0.04228,0.847477,-0.097106,-0.695965,0.075212,0.710876,0.06805
1953,-0.518249,-0.044002,0.84869,-0.095948,-0.695902,0.075068,0.710951,0.068071
1954,-0.516244,-0.045746,0.849957,-0.094723,-0.69585,0.074961,0.711008,0.068121
1955,-0.514114,-0.047426,0.851287,-0.093533,-0.695838,0.074874,0.711024,0.068173
1956,-0.511764,-0.048898,0.852727,-0.092543,-0.69584,0.074797,0.711027,0.068214
1957,-0.508826,-0.049984,0.854483,-0.09196,-0.695819,0.074715,0.711052,0.068258
1958,-0.505088,-0.050689,0.856672,-0.091811,-0.695774,0.074622,0.711099,0.068318
1959,-0.50118,-0.051447,0.858928,-0.091732,-0.695721,0.074524,0.711155,0.068396
1960,-0.497787,-0.052604,0.860863,-0.091406,-0.695658,0.074426,0.711218,0.068484
1961,-0.494728,-0.053963,0.86259,-0.090941,-0.695573,0.074323,0.711302,0.068582
1962,-0.491594,-0.055186,0.864341,-0.090574,-0.695448,0.074211,0.711426,0.068688
1963,-0.488334,-0.05618,0.866143,-0.090387,-0.695308,0.074108,0.711564,0.068787
1964,-0.485011,-0.05721,0.86796,-0.090208,-0.695199,0.074047,0.711671,0.068853
1965,-0.481584,-0.05855,0.869815,-0.089837,-0.695116,0.074034,0.711749,0.068887
1966,-0.478111,-0.059943,0.871676,-0.08943,-0.695031,0.074043,0.711829,0.068917
1967,-0.474678,-0.061024,0.873497,-0.089217,-0.694929,0.074049,0.711923,0.068956
1968,-0.471213,-0.061807,0.875318,-0.089205,-0.69482,0.074045,0.712025,0.069011
1969,-0.467645,-0.062457,0.877175,-0.089282,-0.694706,0.074043,0.71213,0.069081
1970,-0.463968,-0.063124,0.879074,-0.089314,-0.694581,0.074045,0.712245,0.069145
1971,-0.460139,-0.063889,0.881036,-0.089251,-0.694446,0.074023,0.712376,0.069181
1972,-0.456142,-0.064712,0.883063,-0.089141,-0.6943,0.073968,0.712519,0.069228
1973,-0.452062,-0.065535,0.885109,-0.089038,-0.694164,0.073917,0.712645,0.069355
1974,-0.44799,-0.066333,0.887124,-0.088977,-0.694071,0.073885,0.712721,0.069532
1975,-0.444033,-0.067067,0.889053,-0.088998,-0.694002,0.073851,0.712782,0.069643
1976,-0.440273,-0.067665,0.890861,-0.08915,-0.693901,0.073818,0.71288,0.06967
1977,-0.43659,-0.068101,0.89261,-0.089433,-0.693738,0.073796,0.713036,0.06973
1978,-0.432834,-0.06844,0.894376,-0.089793,-0.693503,0.073762,0.713252,0.069893
1979,-0.429068,-0.068764,0.896124,-0.090184,-0.693213,0.07369,0.713521,0.070095
1980,-0.425472,-0.069107,0.897773,-0.090562,-0.69292,0.073595,0.713799,0.070256
1981,-0.422075,-0.069458,0.899316,-0.090883,-0.692682,0.073535,0.714024,0.070378
1982,-0.418674,-0.069799,0.900854,-0.091115,-0.692503,0.073531,0.714187,0.070495
1983,-0.41505,-0.070232,0.902491,-0.091169,-0.692348,0.073537,0.714325,0.070621
1984,-0.411229,-0.070865,0.904208,-0.090977,-0.692199,0.073509,0.714459,0.070754
1985,-0.407543,-0.071388,0.90585,-0.09082,-0.692053,0.073445,0.714593,0.070893
1986,-0.404309,-0.071199,0.907272,-0.091234,-0.691898,0.073368,0.714737,0.07103
1987,-0.401412,-0.070193,0.908521,-0.092357,-0.691738,0.073316,0.714885,0.07115
1988,-0.398461,-0.068935,0.909775,-0.09373,-0.691581,0.073276,0.715032,0.071247
1989,-0.395199,-0.068309,0.911154,-0.094608,-0.691417,0.073208,0.715188,0.071335
1990,-0.391607,-0.069064,0.912668,-0.094395,-0.691251,0.073115,0.715347,0.071449
1991,-0.388028,-0.070927,0.914165,-0.093306,-0.691094,0.073026,0.715493,0.071597
1992,-0.3851,-0.072684,0.915378,-0.092187,-0.690942,0.072934,0.715631,0.071777
1993,-0.38289,-0.073765,0.916295,-0.091418,-0.690801,0.072809,0.715761,0.071965
1994,-0.380528,-0.074429,0.917267,-0.090995,-0.690667,0.072642,0.715891,0.072127
1995,-0.377418,-0.074957,0.918518,-0.090893,-0.690506,0.072441,0.716053,0.072265
1996,-0.373973,-0.075494,0.919878,-0.090935,-0.690308,0.0722,0.716254,0.072408
1997,-0.370772,-0.076059,0.921119,-0.091012,-0.690096,0.071925,0.71647,0.072566
1998,-0.36787,-0.076575,0.922221,-0.091199,-0.689858,0.07165,0.71671,0.072731
1999,-0.364963,-0.077042,0.923301,-0.091546,-0.689562,0.071402,0.717002,0.072892
2000,-0.361842,-0.077598,0.924441,-0.091972,-0.689208,0.071156,0.717349,0.073069
2001,-0.358544,-0.078372,0.925626,-0.09231,-0.688789,0.070823,0.71776,0.07331
2002,-0.355245,-0.079395,0.926798,-0.09243,-0.688236,0.070273,0.718309,0.073661
2003,-0.352048,-0.080599,0.92792,-0.09236,-0.687512,0.06946,0.719037,0.074083
2004,-0.348873,-0.081813,0.929021,-0.092268,-0.686763,0.068642,0.719795,0.074431
2005,-0.345556,-0.082873,0.930161,-0.092326,-0.686128,0.068247,0.720413,0.07467
2006,-0.342035,-0.083754,0.931354,-0.092613,-0.685562,0.068469,0.720902,0.074949
2007,-0.338462,-0.084529,0.93254,-0.093099,-0.685004,0.068962,0.721352,0.07527
2008,-0.335117,-0.085227,0.933622,-0.093717,-0.684481,0.069187,0.721807,0.075464
2009,-0.332171,-0.085838,0.934547,-0.094429,-0.684013,0.069066,0.722254,0.075533
2010,-0.329585,-0.086434,0.93533,-0.095192,-0.683581,0.068802,0.722677,0.075641
2011,-0.327161,-0.087121,0.936039,-0.095953,-0.683145,0.068489,0.723094,0.075873
2012,-0.324704,-0.087933,0.936744,-0.096671,-0.682665,0.06814,0.723548,0.076177
2013,-0.322173,-0.088823,0.937469,-0.097296,-0.682119,0.06778,0.724064,0.076489
2014,-0.319658,-0.089695,0.938195,-0.097795,-0.681507,0.067434,0.724638,0.076818
2015,-0.317213,-0.09048,0.938909,-0.09818,-0.680861,0.067107,0.72524,0.077147
2016,-0.314782,-0.091222,0.939627,-0.098452,-0.680263,0.066774,0.725805,0.077402
2017,-0.312242,-0.091977,0.940385,-0.098591,-0.679762,0.066439,0.726285,0.077594
2018,-0.309622,-0.092537,0.941177,-0.09878,-0.679323,0.066175,0.726696,0.077803
2019,-0.307186,-0.092402,0.941917,-0.099459,-0.678876,0.066063,0.727102,0.078014
2020,-0.305143,-0.091466,0.942537,-0.100729,-0.678407,0.065906,0.727543,0.078111
2021,-0.303709,-0.090019,0.94297,-0.102296,-0.678073,0.064887,0.727964,0.077937
2022,-0.303135,-0.087884,0.943146,-0.104221,-0.678059,0.0623,0.728256,0.077442
2023,-0.302738,-0.085989,0.943268,-0.105835,-0.678256,0.059235,0.728389,0.076876
2024,-0.301246,-0.086544,0.943724,-0.105577,-0.678455,0.057394,0.728398,0.076433
2025,-0.29872,-0.089233,0.944479,-0.103743,-0.67865,0.056495,0.728342,0.075897
2026,-0.296414,-0.091102,0.945162,-0.102508,-0.678745,0.055519,0.728407,0.075141
2027,-0.294864,-0.090931,0.945642,-0.102704,-0.678629,0.054487,0.728665,0.074447
2028,-0.293752,-0.089594,0.946015,-0.103623,-0.678421,0.053746,0.728947,0.074108
2029,-0.292874,-0.087593,0.946342,-0.104833,-0.678266,0.053213,0.729137,0.074046
2030,-0.291734,-0.086047,0.946758,-0.105533,-0.678099,0.05298,0.729296,0.07418
2031,-0.289792,-0.08648,0.947408,-0.104689,-0.677612,0.054166,0.729591,0.074871
2032,-0.287613,-0.088245,0.948115,-0.102813,-0.6766,0.057647,0.730102,0.07642
2033,-0.285851,-0.089582,0.948695,-0.101197,-0.675467,0.0616,0.730647,0.078131
2034,-0.28412,-0.089414,0.949288,-0.100668,-0.674784,0.063545,0.731012,0.079059
2035,-0.281976,-0.087448,0.950026,-0.101455,-0.674541,0.063662,0.731204,0.079259
2036,-0.280217,-0.084719,0.950647,-0.102819,-0.674455,0.063325,0.731313,0.079258
2037,-0.280049,-0.083151,0.950764,-0.103476,-0.674395,0.063136,0.73138,0.079296
2038,-0.280994,-0.083416,0.950513,-0.103004,-0.67434,0.063111,0.731425,0.079373
2039,-0.281739,-0.08463,0.950304,-0.101895,-0.674296,0.063151,0.731455,0.079442
2040,-0.282083,-0.085622,0.950238,-0.100729,-0.674258,0.063192,0.73148,0.079502
2041,-0.2822,-0.08569,0.950278,-0.09996,-0.674206,0.063208,0.731516,0.079589
2042,-0.281878,-0.084515,0.950473,-0.10002,-0.674149,0.063211,0.731554,0.079719
2043,-0.281186,-0.082115,0.95079,-0.100948,-0.674141,0.063232,0.731545,0.07986
2044,-0.280433,-0.07934,0.951129,-0.102059,-0.674233,0.06328,0.731445,0.07996
2045,-0.279772,-0.077286,0.951423,-0.102706,-0.674406,0.063322,0.731277,0.080006
2046,-0.279438,-0.076577,0.951583,-0.102661,-0.674572,0.063333,0.731119,0.080045
2047,-0.279686,-0.077361,0.951539,-0.101804,-0.674683,0.063333,0.731007,0.080128
2048,-0.28023,-0.078741,0.951398,-0.100565,-0.674749,0.063345,0.730929,0.080275
2049,-0.280553,-0.079391,0.951331,-0.099781,-0.67479,0.06335,0.730872,0.080445
2050,-0.280864,-0.078605,0.951277,-0.10004,-0.674822,0.063321,0.730829,0.08059
2051,-0.281747,-0.076233,0.951052,-0.101522,-0.674814,0.063236,0.730828,0.080734
2052,-0.28291,-0.073358,0.950729,-0.103421,-0.674649,0.063039,0.730974,0.080947
2053,-0.283558,-0.071357,0.950546,-0.104716,-0.674273,0.062749,0.731314,0.081232
2054,-0.283718,-0.069823,0.950499,-0.105741,-0.673895,0.062568,0.731651,0.08147
2055,-0.283742,-0.068269,0.950475,-0.106893,-0.673723,0.062632,0.73179,0.081593
2056,-0.28331,-0.068112,0.950585,-0.107161,-0.673693,0.06284,0.73179,0.081677
2057,-0.282055,-0.070434,0.950945,-0.105769,-0.673674,0.063029,0.731781,0.081776
2058,-0.28062,-0.073642,0.951342,-0.103811,-0.673633,0.063102,0.731805,0.081835
2059,-0.279887,-0.075586,0.951523,-0.102729,-0.673575,0.0631,0.73186,0.081826
2060,-0.279852,-0.076098,0.951502,-0.10264,-0.673488,0.06313,0.731938,0.081827
2061,-0.28021,-0.075845,0.951364,-0.103132,-0.673335,0.063165,0.732064,0.081929
2062,-0.280974,-0.074861,0.951098,-0.104222,-0.673111,0.063135,0.732251,0.082122
2063,-0.282032,-0.073377,0.95073,-0.105762,-0.672941,0.063126,0.732389,0.082287
2064,-0.282993,-0.072277,0.950387,-0.107028,-0.672928,0.063276,0.732378,0.082378
2065,-0.283673,-0.072148,0.950143,-0.107482,-0.672996,0.063569,0.73228,0.082469
2066,-0.284061,-0.072969,0.950001,-0.107157,-0.67304,0.063831,0.732204,0.082588
2067,-0.284752,-0.073004,0.94976,-0.107438,-0.673035,0.063952,0.732186,0.082696
2068,-0.286069,-0.071311,0.949312,-0.10902,-0.673001,0.063992,0.732205,0.082765
2069,-0.286909,-0.070559,0.949021,-0.109833,-0.67296,0.064049,0.732235,0.082798
2070,-0.286388,-0.073135,0.949182,-0.108103,-0.672925,0.064171,0.732254,0.082811
2071,-0.285272,-0.077697,0.949518,-0.104871,-0.672919,0.064349,0.732245,0.082809
2072,-0.285142,-0.080998,0.94954,-0.102502,-0.672963,0.06451,0.732191,0.082805
2073,-0.286266,-0.082011,0.949196,-0.10175,-0.673047,0.064588,0.732105,0.082816
2074,-0.287419,-0.081782,0.94884,-0.102005,-0.673143,0.064612,0.732015,0.082808
2075,-0.288017,-0.081279,0.948631,-0.102656,-0.67323,0.064669,0.731939,0.082735
2076,-0.288716,-0.081061,0.948383,-0.103162,-0.67329,0.064849,0.731878,0.082641
2077,-0.289148,-0.08093,0.948237,-0.103394,-0.673325,0.065214,0.731814,0.082632
2078,-0.286898,-0.079775,0.948982,-0.103727,-0.673366,0.065566,0.731737,0.082709
2079,-0.281312,-0.077282,0.9508,-0.104257,-0.673556,0.06492,0.731642,0.082508
2080,-0.276117,-0.07512,0.952467,-0.104516,-0.67416,0.061993,0.731456,0.081468
2081,-0.274207,-0.074449,0.953088,-0.104358,-0.67507,0.057679,0.731152,0.079814
2082,-0.275623,-0.074482,0.952671,-0.104413,-0.675755,0.054764,0.730878,0.078566
2083,-0.281789,-0.074674,0.95075,-0.105321,-0.675978,0.054136,0.730763,0.078161
2084,-0.292904,-0.075357,0.947168,-0.106776,-0.675761,0.055299,0.730837,0.078524
2085,-0.303344,-0.076992,0.94368,-0.107342,-0.675045,0.058524,0.731114,0.079757
2086,-0.308189,-0.080146,0.94201,-0.105895,-0.674114,0.062865,0.731435,0.081376
